'Elapsed time','ECG'
20.300,-0.323
20.304,-0.378
20.308,-0.350
20.312,-0.375
20.316,-0.385
20.320,-0.378
20.324,-0.390
20.328,-0.335
20.332,-0.350
20.336,-0.362
20.340,-0.362
20.344,-0.328
20.348,-0.378
20.352,-0.378
20.356,-0.378
20.360,-0.350
20.364,-0.345
20.368,-0.365
20.372,-0.350
20.376,-0.350
20.380,-0.347
20.384,-0.345
20.388,-0.345
20.392,-0.345
20.396,-0.338
20.400,-0.335
20.404,-0.323
20.408,-0.340
20.412,-0.335
20.416,-0.315
20.420,-0.338
20.424,-0.297
20.428,-0.302
20.432,-0.302
20.436,-0.237
20.440,-0.263
20.444,-0.297
20.448,-0.250
20.452,-0.287
20.456,-0.260
20.460,-0.245
20.464,-0.190
20.468,-0.195
20.472,-0.172
20.476,-0.198
20.480,-0.200
20.484,-0.212
20.488,-0.225
20.492,-0.207
20.496,-0.225
20.500,-0.198
20.504,-0.247
20.508,-0.223
20.512,-0.297
20.516,-0.275
20.520,-0.282
20.524,-0.273
20.528,-0.207
20.532,-0.195
20.536,-0.200
20.540,-0.228
20.544,-0.223
20.548,-0.225
20.552,-0.212
20.556,-0.190
20.560,-0.185
20.564,-0.113
20.568,-0.045
20.572,0.058
20.576,0.215
20.580,0.435
20.584,0.797
20.588,1.220
20.592,1.690
20.596,2.035
20.600,2.185
20.604,2.135
20.608,1.795
20.612,1.320
20.616,0.823
20.620,0.412
20.624,0.107
20.628,-0.113
20.632,-0.175
20.636,-0.207
20.640,-0.223
20.644,-0.253
20.648,-0.260
20.652,-0.273
20.656,-0.302
20.660,-0.312
20.664,-0.320
20.668,-0.328
20.672,-0.297
20.676,-0.350
20.680,-0.395
20.684,-0.407
20.688,-0.345
20.692,-0.398
20.696,-0.378
20.700,-0.375
20.704,-0.395
20.708,-0.400
20.712,-0.432
20.716,-0.448
20.720,-0.427
20.724,-0.458
20.728,-0.425
20.732,-0.385
20.736,-0.407
20.740,-0.425
20.744,-0.390
20.748,-0.415
20.752,-0.403
20.756,-0.412
20.760,-0.440
20.764,-0.398
20.768,-0.403
20.772,-0.383
20.776,-0.422
20.780,-0.412
20.784,-0.435
20.788,-0.400
20.792,-0.425
20.796,-0.372
20.800,-0.398
20.804,-0.378
20.808,-0.400
20.812,-0.412
20.816,-0.415
20.820,-0.400
20.824,-0.385
20.828,-0.410
20.832,-0.357
20.836,-0.362
20.840,-0.372
20.844,-0.400
20.848,-0.388
20.852,-0.395
20.856,-0.407
20.860,-0.370
20.864,-0.390
20.868,-0.360
20.872,-0.352
20.876,-0.378
20.880,-0.407
20.884,-0.422
20.888,-0.403
20.892,-0.415
20.896,-0.390
20.900,-0.378
20.904,-0.365
20.908,-0.388
20.912,-0.370
20.916,-0.365
20.920,-0.295
20.924,-0.325
20.928,-0.287
20.932,-0.247
20.936,-0.225
20.940,-0.220
20.944,-0.172
20.948,-0.182
20.952,-0.152
20.956,-0.147
20.960,-0.100
20.964,-0.107
20.968,-0.113
20.972,-0.077
20.976,-0.120
20.980,-0.090
20.984,-0.135
20.988,-0.072
20.992,-0.113
20.996,-0.087
21.000,-0.072
21.004,-0.098
21.008,-0.128
21.012,-0.100
21.016,-0.135
21.020,-0.165
21.024,-0.122
21.028,-0.133
21.032,-0.125
21.036,-0.100
21.040,-0.115
21.044,-0.150
21.048,-0.165
21.052,-0.160
21.056,-0.147
21.060,-0.140
21.064,-0.138
21.068,-0.098
21.072,-0.115
21.076,-0.122
21.080,-0.150
21.084,-0.170
21.088,-0.165
21.092,-0.150
21.096,-0.107
21.100,-0.135
21.104,-0.128
21.108,-0.145
21.112,-0.172
21.116,-0.198
21.120,-0.160
21.124,-0.147
21.128,-0.170
21.132,-0.133
21.136,-0.152
21.140,-0.172
21.144,-0.215
21.148,-0.177
21.152,-0.210
21.156,-0.223
21.160,-0.200
21.164,-0.185
21.168,-0.175
21.172,-0.198
21.176,-0.195
21.180,-0.207
21.184,-0.200
21.188,-0.258
21.192,-0.235
21.196,-0.215
21.200,-0.198
21.204,-0.228
21.208,-0.215
21.212,-0.223
21.216,-0.270
21.220,-0.228
21.224,-0.270
21.228,-0.233
21.232,-0.240
21.236,-0.212
21.240,-0.240
21.244,-0.247
21.248,-0.245
21.252,-0.278
21.256,-0.240
21.260,-0.253
21.264,-0.198
21.268,-0.265
21.272,-0.220
21.276,-0.233
21.280,-0.297
21.284,-0.247
21.288,-0.297
21.292,-0.263
21.296,-0.263
21.300,-0.215
21.304,-0.258
21.308,-0.265
21.312,-0.263
21.316,-0.263
21.320,-0.247
21.324,-0.300
21.328,-0.275
21.332,-0.278
21.336,-0.240
21.340,-0.228
21.344,-0.247
21.348,-0.258
21.352,-0.258
21.356,-0.273
21.360,-0.310
21.364,-0.263
21.368,-0.270
21.372,-0.247
21.376,-0.263
21.380,-0.290
21.384,-0.250
21.388,-0.273
21.392,-0.278
21.396,-0.250
21.400,-0.258
21.404,-0.240
21.408,-0.240
21.412,-0.258
21.416,-0.275
21.420,-0.258
21.424,-0.273
21.428,-0.233
21.432,-0.250
21.436,-0.228
21.440,-0.273
21.444,-0.240
21.448,-0.237
21.452,-0.278
21.456,-0.270
21.460,-0.237
21.464,-0.212
21.468,-0.240
21.472,-0.258
21.476,-0.260
21.480,-0.247
21.484,-0.282
21.488,-0.225
21.492,-0.228
21.496,-0.235
21.500,-0.237
21.504,-0.207
21.508,-0.210
21.512,-0.198
21.516,-0.190
21.520,-0.198
21.524,-0.175
21.528,-0.198
21.532,-0.158
21.536,-0.150
21.540,-0.152
21.544,-0.145
21.548,-0.165
21.552,-0.160
21.556,-0.122
21.560,-0.115
21.564,-0.113
21.568,-0.085
21.572,-0.062
21.576,-0.122
21.580,-0.102
21.584,-0.122
21.588,-0.102
21.592,-0.085
21.596,-0.122
21.600,-0.098
21.604,-0.125
21.608,-0.163
21.612,-0.152
21.616,-0.175
21.620,-0.177
21.624,-0.182
21.628,-0.177
21.632,-0.140
21.636,-0.128
21.640,-0.150
21.644,-0.128
21.648,-0.150
21.652,-0.133
21.656,-0.122
21.660,-0.110
21.664,-0.058
21.668,-0.083
21.672,-0.050
21.676,0.015
21.680,0.070
21.684,0.245
21.688,0.535
21.692,0.902
21.696,1.383
21.700,1.812
21.704,2.123
21.708,2.150
21.712,1.903
21.716,1.450
21.720,0.925
21.724,0.435
21.728,0.102
21.732,-0.125
21.736,-0.172
21.740,-0.182
21.744,-0.145
21.748,-0.125
21.752,-0.170
21.756,-0.165
21.760,-0.203
21.764,-0.185
21.768,-0.223
21.772,-0.223
21.776,-0.250
21.780,-0.270
21.784,-0.278
21.788,-0.287
21.792,-0.290
21.796,-0.273
21.800,-0.253
21.804,-0.270
21.808,-0.297
21.812,-0.302
21.816,-0.310
21.820,-0.302
21.824,-0.320
21.828,-0.338
21.832,-0.263
21.836,-0.265
21.840,-0.325
21.844,-0.320
21.848,-0.295
21.852,-0.307
21.856,-0.328
21.860,-0.310
21.864,-0.295
21.868,-0.290
21.872,-0.297
21.876,-0.338
21.880,-0.333
21.884,-0.333
21.888,-0.297
21.892,-0.302
21.896,-0.307
21.900,-0.333
21.904,-0.287
21.908,-0.312
21.912,-0.333
21.916,-0.325
21.920,-0.300
21.924,-0.300
21.928,-0.310
21.932,-0.260
21.936,-0.273
21.940,-0.325
21.944,-0.333
21.948,-0.315
21.952,-0.325
21.956,-0.315
21.960,-0.307
21.964,-0.287
21.968,-0.282
21.972,-0.287
21.976,-0.312
21.980,-0.315
21.984,-0.290
21.988,-0.315
21.992,-0.315
21.996,-0.297
22.000,-0.275
22.004,-0.278
22.008,-0.282
22.012,-0.302
22.016,-0.300
22.020,-0.307
22.024,-0.307
22.028,-0.233
22.032,-0.228
22.036,-0.198
22.040,-0.228
22.044,-0.220
22.048,-0.235
22.052,-0.200
22.056,-0.175
22.060,-0.122
22.064,-0.090
22.068,-0.050
22.072,-0.058
22.076,-0.033
22.080,-0.035
22.084,-0.020
22.088,-0.025
22.092,-0.052
22.096,-0.037
22.100,-0.025
22.104,-0.040
22.108,-0.040
22.112,-0.065
22.116,-0.077
22.120,-0.083
22.124,-0.062
22.128,-0.072
22.132,-0.045
22.136,-0.050
22.140,-0.062
22.144,-0.065
22.148,-0.113
22.152,-0.087
22.156,-0.102
22.160,-0.087
22.164,-0.077
22.168,-0.072
22.172,-0.060
22.176,-0.077
22.180,-0.087
22.184,-0.113
22.188,-0.090
22.192,-0.115
22.196,-0.062
22.200,-0.083
22.204,-0.085
22.208,-0.098
22.212,-0.110
22.216,-0.113
22.220,-0.115
22.224,-0.107
22.228,-0.098
22.232,-0.138
22.236,-0.125
22.240,-0.120
22.244,-0.122
22.248,-0.160
22.252,-0.165
22.256,-0.150
22.260,-0.175
22.264,-0.175
22.268,-0.128
22.272,-0.158
22.276,-0.140
22.280,-0.150
22.284,-0.158
22.288,-0.152
22.292,-0.172
22.296,-0.160
22.300,-0.152
22.304,-0.177
22.308,-0.160
22.312,-0.215
22.316,-0.207
22.320,-0.195
22.324,-0.190
22.328,-0.195
22.332,-0.165
22.336,-0.195
22.340,-0.195
22.344,-0.175
22.348,-0.200
22.352,-0.225
22.356,-0.190
22.360,-0.200
22.364,-0.190
22.368,-0.190
22.372,-0.188
22.376,-0.210
22.380,-0.210
22.384,-0.225
22.388,-0.225
22.392,-0.210
22.396,-0.195
22.400,-0.207
22.404,-0.165
22.408,-0.210
22.412,-0.200
22.416,-0.223
22.420,-0.207
22.424,-0.188
22.428,-0.163
22.432,-0.190
22.436,-0.200
22.440,-0.177
22.444,-0.198
22.448,-0.207
22.452,-0.225
22.456,-0.188
22.460,-0.198
22.464,-0.188
22.468,-0.182
22.472,-0.212
22.476,-0.210
22.480,-0.210
22.484,-0.198
22.488,-0.220
22.492,-0.212
22.496,-0.172
22.500,-0.185
22.504,-0.200
22.508,-0.215
22.512,-0.237
22.516,-0.215
22.520,-0.215
22.524,-0.200
22.528,-0.200
22.532,-0.195
22.536,-0.190
22.540,-0.233
22.544,-0.207
22.548,-0.210
22.552,-0.200
22.556,-0.172
22.560,-0.182
22.564,-0.163
22.568,-0.182
22.572,-0.177
22.576,-0.165
22.580,-0.200
22.584,-0.163
22.588,-0.158
22.592,-0.120
22.596,-0.110
22.600,-0.138
22.604,-0.125
22.608,-0.170
22.612,-0.133
22.616,-0.133
22.620,-0.128
22.624,-0.110
22.628,-0.090
22.632,-0.075
22.636,-0.087
22.640,-0.095
22.644,-0.098
22.648,-0.085
22.652,-0.100
22.656,-0.072
22.660,-0.062
22.664,-0.052
22.668,-0.050
22.672,-0.037
22.676,-0.095
22.680,-0.100
22.684,-0.165
22.688,-0.125
22.692,-0.122
22.696,-0.120
22.700,-0.113
22.704,-0.070
22.708,-0.115
22.712,-0.133
22.716,-0.095
22.720,-0.098
22.724,-0.100
22.728,-0.075
22.732,-0.028
22.736,-0.037
22.740,0.003
22.744,0.052
22.748,0.152
22.752,0.360
22.756,0.677
22.760,1.095
22.764,1.560
22.768,1.945
22.772,2.183
22.776,2.163
22.780,1.812
22.784,1.415
22.788,0.932
22.792,0.540
22.796,0.247
22.800,0.075
22.804,-0.033
22.808,-0.040
22.812,-0.070
22.816,-0.100
22.820,-0.113
22.824,-0.120
22.828,-0.125
22.832,-0.152
22.836,-0.190
22.840,-0.172
22.844,-0.207
22.848,-0.225
22.852,-0.245
22.856,-0.233
22.860,-0.240
22.864,-0.258
22.868,-0.190
22.872,-0.258
22.876,-0.247
22.880,-0.302
22.884,-0.290
22.888,-0.278
22.892,-0.273
22.896,-0.312
22.900,-0.295
22.904,-0.287
22.908,-0.290
22.912,-0.282
22.916,-0.320
22.920,-0.325
22.924,-0.325
22.928,-0.328
22.932,-0.278
22.936,-0.302
22.940,-0.287
22.944,-0.315
22.948,-0.320
22.952,-0.323
22.956,-0.310
22.960,-0.270
22.964,-0.275
22.968,-0.295
22.972,-0.235
22.976,-0.270
22.980,-0.287
22.984,-0.307
22.988,-0.300
22.992,-0.297
22.996,-0.263
23.000,-0.260
23.004,-0.250
23.008,-0.273
23.012,-0.260
23.016,-0.295
23.020,-0.295
23.024,-0.287
23.028,-0.233
23.032,-0.270
23.036,-0.260
23.040,-0.278
23.044,-0.270
23.048,-0.312
23.052,-0.275
23.056,-0.282
23.060,-0.270
23.064,-0.250
23.068,-0.275
23.072,-0.263
23.076,-0.270
23.080,-0.278
23.084,-0.278
23.088,-0.285
23.092,-0.270
23.096,-0.245
23.100,-0.203
23.104,-0.210
23.108,-0.188
23.112,-0.152
23.116,-0.182
23.120,-0.113
23.124,-0.083
23.128,-0.062
23.132,-0.048
23.136,-0.037
23.140,-0.013
23.144,-0.045
23.148,-0.007
23.152,-0.035
23.156,-0.060
23.160,-0.013
23.164,0.000
23.168,-0.028
23.172,-0.022
23.176,-0.048
23.180,-0.083
23.184,-0.100
23.188,-0.075
23.192,-0.083
23.196,-0.090
23.200,-0.040
23.204,-0.075
23.208,-0.085
23.212,-0.107
23.216,-0.087
23.220,-0.077
23.224,-0.087
23.228,-0.100
23.232,-0.062
23.236,-0.098
23.240,-0.090
23.244,-0.100
23.248,-0.113
23.252,-0.122
23.256,-0.095
23.260,-0.138
23.264,-0.107
23.268,-0.098
23.272,-0.128
23.276,-0.145
23.280,-0.147
23.284,-0.163
23.288,-0.145
23.292,-0.128
23.296,-0.147
23.300,-0.160
23.304,-0.140
23.308,-0.140
23.312,-0.185
23.316,-0.172
23.320,-0.188
23.324,-0.147
23.328,-0.175
23.332,-0.152
23.336,-0.158
23.340,-0.182
23.344,-0.190
23.348,-0.225
23.352,-0.220
23.356,-0.188
23.360,-0.245
23.364,-0.203
23.368,-0.203
23.372,-0.210
23.376,-0.207
23.380,-0.200
23.384,-0.225
23.388,-0.245
23.392,-0.225
23.396,-0.212
23.400,-0.200
23.404,-0.200
23.408,-0.233
23.412,-0.240
23.416,-0.245
23.420,-0.240
23.424,-0.240
23.428,-0.212
23.432,-0.233
23.436,-0.237
23.440,-0.237
23.444,-0.265
23.448,-0.250
23.452,-0.237
23.456,-0.273
23.460,-0.250
23.464,-0.212
23.468,-0.207
23.472,-0.225
23.476,-0.235
23.480,-0.270
23.484,-0.258
23.488,-0.237
23.492,-0.250
23.496,-0.228
23.500,-0.233
23.504,-0.228
23.508,-0.235
23.512,-0.228
23.516,-0.278
23.520,-0.287
23.524,-0.263
23.528,-0.273
23.532,-0.207
23.536,-0.225
23.540,-0.212
23.544,-0.258
23.548,-0.270
23.552,-0.270
23.556,-0.273
23.560,-0.240
23.564,-0.253
23.568,-0.258
23.572,-0.237
23.576,-0.247
23.580,-0.237
23.584,-0.265
23.588,-0.290
23.592,-0.290
23.596,-0.258
23.600,-0.270
23.604,-0.228
23.608,-0.263
23.612,-0.237
23.616,-0.225
23.620,-0.278
23.624,-0.287
23.628,-0.240
23.632,-0.250
23.636,-0.237
23.640,-0.247
23.644,-0.237
23.648,-0.250
23.652,-0.245
23.656,-0.275
23.660,-0.200
23.664,-0.185
23.668,-0.195
23.672,-0.198
23.676,-0.203
23.680,-0.182
23.684,-0.177
23.688,-0.190
23.692,-0.177
23.696,-0.133
23.700,-0.128
23.704,-0.125
23.708,-0.150
23.712,-0.125
23.716,-0.133
23.720,-0.152
23.724,-0.122
23.728,-0.135
23.732,-0.090
23.736,-0.102
23.740,-0.145
23.744,-0.138
23.748,-0.160
23.752,-0.175
23.756,-0.212
23.760,-0.198
23.764,-0.190
23.768,-0.163
23.772,-0.160
23.776,-0.163
23.780,-0.198
23.784,-0.150
23.788,-0.163
23.792,-0.160
23.796,-0.113
23.800,-0.085
23.804,-0.113
23.808,-0.098
23.812,-0.085
23.816,-0.083
23.820,-0.058
23.824,0.085
23.828,0.195
23.832,0.415
23.836,0.695
23.840,0.988
23.844,1.340
23.848,1.698
23.852,1.972
23.856,2.123
23.860,2.058
23.864,1.808
23.868,1.383
23.872,0.958
23.876,0.500
23.880,0.198
23.884,0.000
23.888,-0.120
23.892,-0.150
23.896,-0.152
23.900,-0.177
23.904,-0.150
23.908,-0.188
23.912,-0.258
23.916,-0.287
23.920,-0.290
23.924,-0.325
23.928,-0.263
23.932,-0.290
23.936,-0.278
23.940,-0.282
23.944,-0.357
23.948,-0.360
23.952,-0.335
23.956,-0.320
23.960,-0.340
23.964,-0.315
23.968,-0.323
23.972,-0.335
23.976,-0.365
23.980,-0.370
23.984,-0.388
23.988,-0.398
23.992,-0.365
23.996,-0.307
24.000,-0.378
24.004,-0.357
24.008,-0.370
24.012,-0.370
24.016,-0.370
24.020,-0.370
24.024,-0.362
24.028,-0.335
24.032,-0.323
24.036,-0.328
24.040,-0.352
24.044,-0.383
24.048,-0.360
24.052,-0.362
24.056,-0.370
24.060,-0.350
24.064,-0.312
24.068,-0.323
24.072,-0.340
24.076,-0.347
24.080,-0.352
24.084,-0.350
24.088,-0.340
24.092,-0.335
24.096,-0.328
24.100,-0.312
24.104,-0.338
24.108,-0.375
24.112,-0.370
24.116,-0.345
24.120,-0.375
24.124,-0.340
24.128,-0.328
24.132,-0.340
24.136,-0.312
24.140,-0.345
24.144,-0.347
24.148,-0.362
24.152,-0.390
24.156,-0.338
24.160,-0.390
24.164,-0.340
24.168,-0.300
24.172,-0.295
24.176,-0.325
24.180,-0.285
24.184,-0.312
24.188,-0.263
24.192,-0.228
24.196,-0.172
24.200,-0.125
24.204,-0.100
24.208,-0.102
24.212,-0.077
24.216,-0.098
24.220,-0.083
24.224,-0.075
24.228,-0.065
24.232,-0.072
24.236,-0.045
24.240,-0.052
24.244,-0.070
24.248,-0.087
24.252,-0.113
24.256,-0.070
24.260,-0.077
24.264,-0.098
24.268,-0.090
24.272,-0.075
24.276,-0.138
24.280,-0.140
24.284,-0.133
24.288,-0.113
24.292,-0.138
24.296,-0.095
24.300,-0.065
24.304,-0.087
24.308,-0.120
24.312,-0.150
24.316,-0.122
24.320,-0.133
24.324,-0.133
24.328,-0.115
24.332,-0.087
24.336,-0.098
24.340,-0.107
24.344,-0.090
24.348,-0.150
24.352,-0.165
24.356,-0.113
24.360,-0.125
24.364,-0.140
24.368,-0.115
24.372,-0.133
24.376,-0.152
24.380,-0.177
24.384,-0.152
24.388,-0.140
24.392,-0.158
24.396,-0.163
24.400,-0.150
24.404,-0.163
24.408,-0.200
24.412,-0.165
24.416,-0.198
24.420,-0.200
24.424,-0.190
24.428,-0.185
24.432,-0.172
24.436,-0.170
24.440,-0.207
24.444,-0.212
24.448,-0.185
24.452,-0.240
24.456,-0.212
24.460,-0.172
24.464,-0.215
24.468,-0.188
24.472,-0.223
24.476,-0.200
24.480,-0.198
24.484,-0.198
24.488,-0.177
24.492,-0.200
24.496,-0.207
24.500,-0.203
24.504,-0.200
24.508,-0.235
24.512,-0.258
24.516,-0.220
24.520,-0.215
24.524,-0.225
24.528,-0.228
24.532,-0.203
24.536,-0.225
24.540,-0.250
24.544,-0.210
24.548,-0.253
24.552,-0.250
24.556,-0.233
24.560,-0.212
24.564,-0.212
24.568,-0.198
24.572,-0.212
24.576,-0.220
24.580,-0.235
24.584,-0.220
24.588,-0.215
24.592,-0.223
24.596,-0.212
24.600,-0.195
24.604,-0.235
24.608,-0.240
24.612,-0.182
24.616,-0.263
24.620,-0.263
24.624,-0.253
24.628,-0.212
24.632,-0.220
24.636,-0.207
24.640,-0.237
24.644,-0.225
24.648,-0.260
24.652,-0.233
24.656,-0.215
24.660,-0.160
24.664,-0.190
24.668,-0.215
24.672,-0.207
24.676,-0.215
24.680,-0.237
24.684,-0.228
24.688,-0.210
24.692,-0.203
24.696,-0.210
24.700,-0.190
24.704,-0.182
24.708,-0.175
24.712,-0.228
24.716,-0.237
24.720,-0.235
24.724,-0.195
24.728,-0.210
24.732,-0.177
24.736,-0.237
24.740,-0.223
24.744,-0.203
24.748,-0.212
24.752,-0.190
24.756,-0.163
24.760,-0.215
24.764,-0.158
24.768,-0.195
24.772,-0.165
24.776,-0.177
24.780,-0.177
24.784,-0.185
24.788,-0.160
24.792,-0.133
24.796,-0.120
24.800,-0.113
24.804,-0.098
24.808,-0.110
24.812,-0.113
24.816,-0.140
24.820,-0.125
24.824,-0.085
24.828,-0.083
24.832,-0.050
24.836,-0.048
24.840,-0.085
24.844,-0.107
24.848,-0.102
24.852,-0.120
24.856,-0.077
24.860,-0.075
24.864,-0.120
24.868,-0.113
24.872,-0.098
24.876,-0.102
24.880,-0.133
24.884,-0.188
24.888,-0.135
24.892,-0.133
24.896,-0.125
24.900,-0.110
24.904,-0.065
24.908,-0.072
24.912,-0.098
24.916,-0.062
24.920,-0.070
24.924,0.015
24.928,0.028
24.932,0.022
24.936,0.122
24.940,0.247
24.944,0.520
24.948,0.873
24.952,1.327
24.956,1.808
24.960,2.208
24.964,2.350
24.968,2.147
24.972,1.685
24.976,1.048
24.980,0.502
24.984,0.122
24.988,-0.120
24.992,-0.200
24.996,-0.152
25.000,-0.095
25.004,-0.110
25.008,-0.085
25.012,-0.133
25.016,-0.175
25.020,-0.195
25.024,-0.207
25.028,-0.210
25.032,-0.185
25.036,-0.215
25.040,-0.200
25.044,-0.235
25.048,-0.265
25.052,-0.282
25.056,-0.278
25.060,-0.245
25.064,-0.245
25.068,-0.245
25.072,-0.253
25.076,-0.275
25.080,-0.295
25.084,-0.300
25.088,-0.307
25.092,-0.287
25.096,-0.287
25.100,-0.295
25.104,-0.290
25.108,-0.275
25.112,-0.302
25.116,-0.315
25.120,-0.312
25.124,-0.323
25.128,-0.247
25.132,-0.275
25.136,-0.273
25.140,-0.253
25.144,-0.282
25.148,-0.300
25.152,-0.325
25.156,-0.290
25.160,-0.275
25.164,-0.270
25.168,-0.223
25.172,-0.240
25.176,-0.275
25.180,-0.260
25.184,-0.275
25.188,-0.278
25.192,-0.285
25.196,-0.270
25.200,-0.253
25.204,-0.228
25.208,-0.275
25.212,-0.287
25.216,-0.275
25.220,-0.273
25.224,-0.260
25.228,-0.285
25.232,-0.260
25.236,-0.275
25.240,-0.282
25.244,-0.278
25.248,-0.312
25.252,-0.265
25.256,-0.275
25.260,-0.263
25.264,-0.250
25.268,-0.250
25.272,-0.228
25.276,-0.278
25.280,-0.260
25.284,-0.235
25.288,-0.233
25.292,-0.177
25.296,-0.150
25.300,-0.138
25.304,-0.090
25.308,-0.122
25.312,-0.062
25.316,-0.048
25.320,-0.062
25.324,-0.015
25.328,0.022
25.332,0.060
25.336,0.065
25.340,0.033
25.344,0.035
25.348,0.000
25.352,-0.015
25.356,0.010
25.360,-0.007
25.364,0.028
25.368,0.003
25.372,-0.040
25.376,-0.052
25.380,-0.040
25.384,-0.060
25.388,-0.040
25.392,-0.052
25.396,-0.015
25.400,-0.037
25.404,-0.050
25.408,-0.062
25.412,-0.058
25.416,-0.062
25.420,-0.095
25.424,-0.077
25.428,-0.065
25.432,-0.058
25.436,-0.050
25.440,-0.060
25.444,-0.083
25.448,-0.102
25.452,-0.075
25.456,-0.072
25.460,-0.050
25.464,-0.060
25.468,-0.065
25.472,-0.102
25.476,-0.090
25.480,-0.102
25.484,-0.152
25.488,-0.072
25.492,-0.090
25.496,-0.087
25.500,-0.145
25.504,-0.087
25.508,-0.125
25.512,-0.150
25.516,-0.150
25.520,-0.122
25.524,-0.115
25.528,-0.113
25.532,-0.125
25.536,-0.138
25.540,-0.158
25.544,-0.165
25.548,-0.175
25.552,-0.163
25.556,-0.160
25.560,-0.147
25.564,-0.145
25.568,-0.140
25.572,-0.170
25.576,-0.163
25.580,-0.182
25.584,-0.215
25.588,-0.210
25.592,-0.223
25.596,-0.172
25.600,-0.165
25.604,-0.163
25.608,-0.175
25.612,-0.200
25.616,-0.200
25.620,-0.220
25.624,-0.203
25.628,-0.177
25.632,-0.158
25.636,-0.158
25.640,-0.188
25.644,-0.200
25.648,-0.228
25.652,-0.240
25.656,-0.207
25.660,-0.188
25.664,-0.185
25.668,-0.170
25.672,-0.195
25.676,-0.200
25.680,-0.207
25.684,-0.235
25.688,-0.228
25.692,-0.207
25.696,-0.177
25.700,-0.190
25.704,-0.185
25.708,-0.185
25.712,-0.220
25.716,-0.223
25.720,-0.223
25.724,-0.200
25.728,-0.188
25.732,-0.207
25.736,-0.177
25.740,-0.225
25.744,-0.215
25.748,-0.182
25.752,-0.233
25.756,-0.203
25.760,-0.200
25.764,-0.215
25.768,-0.182
25.772,-0.188
25.776,-0.195
25.780,-0.198
25.784,-0.225
25.788,-0.235
25.792,-0.240
25.796,-0.188
25.800,-0.190
25.804,-0.188
25.808,-0.200
25.812,-0.233
25.816,-0.210
25.820,-0.223
25.824,-0.212
25.828,-0.220
25.832,-0.150
25.836,-0.152
25.840,-0.147
25.844,-0.152
25.848,-0.172
25.852,-0.152
25.856,-0.160
25.860,-0.138
25.864,-0.138
25.868,-0.115
25.872,-0.090
25.876,-0.100
25.880,-0.140
25.884,-0.135
25.888,-0.100
25.892,-0.140
25.896,-0.083
25.900,-0.040
25.904,-0.075
25.908,-0.045
25.912,-0.095
25.916,-0.102
25.920,-0.102
25.924,-0.098
25.928,-0.113
25.932,-0.133
25.936,-0.090
25.940,-0.135
25.944,-0.125
25.948,-0.163
25.952,-0.158
25.956,-0.150
25.960,-0.135
25.964,-0.110
25.968,-0.083
25.972,-0.095
25.976,-0.065
25.980,-0.100
25.984,-0.075
25.988,-0.033
25.992,0.010
25.996,0.138
26.000,0.338
26.004,0.647
26.008,1.065
26.012,1.452
26.016,1.850
26.020,2.038
26.024,1.970
26.028,1.670
26.032,1.212
26.036,0.760
26.040,0.352
26.044,0.058
26.048,-0.075
26.052,-0.150
26.056,-0.133
26.060,-0.128
26.064,-0.095
26.068,-0.085
26.072,-0.128
26.076,-0.175
26.080,-0.210
26.084,-0.220
26.088,-0.233
26.092,-0.207
26.096,-0.233
26.100,-0.212
26.104,-0.212
26.108,-0.220
26.112,-0.260
26.116,-0.282
26.120,-0.245
26.124,-0.250
26.128,-0.275
26.132,-0.285
26.136,-0.247
26.140,-0.278
26.144,-0.295
26.148,-0.307
26.152,-0.290
26.156,-0.310
26.160,-0.265
26.164,-0.302
26.168,-0.297
26.172,-0.312
26.176,-0.302
26.180,-0.320
26.184,-0.302
26.188,-0.312
26.192,-0.300
26.196,-0.302
26.200,-0.287
26.204,-0.270
26.208,-0.300
26.212,-0.302
26.216,-0.323
26.220,-0.290
26.224,-0.302
26.228,-0.278
26.232,-0.297
26.236,-0.275
26.240,-0.275
26.244,-0.297
26.248,-0.290
26.252,-0.320
26.256,-0.300
26.260,-0.295
26.264,-0.287
26.268,-0.265
26.272,-0.287
26.276,-0.310
26.280,-0.307
26.284,-0.287
26.288,-0.325
26.292,-0.307
26.296,-0.253
26.300,-0.270
26.304,-0.263
26.308,-0.285
26.312,-0.307
26.316,-0.297
26.320,-0.273
26.324,-0.290
26.328,-0.297
26.332,-0.240
26.336,-0.260
26.340,-0.247
26.344,-0.297
26.348,-0.325
26.352,-0.273
26.356,-0.228
26.360,-0.198
26.364,-0.160
26.368,-0.160
26.372,-0.133
26.376,-0.107
26.380,-0.113
26.384,-0.058
26.388,-0.058
26.392,-0.028
26.396,0.022
26.400,0.020
26.404,-0.007
26.408,-0.013
26.412,-0.037
26.416,-0.050
26.420,-0.052
26.424,-0.050
26.428,-0.050
26.432,-0.022
26.436,-0.058
26.440,-0.065
26.444,-0.058
26.448,-0.107
26.452,-0.110
26.456,-0.087
26.460,-0.052
26.464,-0.095
26.468,-0.070
26.472,-0.090
26.476,-0.087
26.480,-0.125
26.484,-0.122
26.488,-0.122
26.492,-0.140
26.496,-0.070
26.500,-0.110
26.504,-0.107
26.508,-0.100
26.512,-0.102
26.516,-0.120
26.520,-0.135
26.524,-0.133
26.528,-0.128
26.532,-0.122
26.536,-0.110
26.540,-0.140
26.544,-0.175
26.548,-0.147
26.552,-0.147
26.556,-0.175
